Status,Status,Commit Hash,Message,Notes,Problem
,,5c9b06db81,Merge #21302: wallet: createwallet examples for descriptor wallets,,FALSE
,,1ea5c7ec78,Merge #21604: test: Document why no symbol names can be used for suppressions,,FALSE
,,0102f80b51,Merge #21375: guix: Misc feedback-based fixes + hier restructuring,,FALSE
,,511e58223b,Merge #21565: build: make bitcoin_qt.m4 more generic,,FALSE
,,e2777b5328,Merge #21611: Fix a typo in guix-build output,,FALSE
,,328aaac80d,Merge #21597: test: Document race:validation_chainstatemanager_tests suppression,,FALSE
,,9ac8f6d7dd,Merge #21598: refactor: Remove negative lock annotations from globals,,FALSE
,,b2ec7d398f,Merge #21609: ci: increase CPU count of sanitizer job to increase memory limit,,FALSE
,,7b4934e550,Merge #21557: test: small cleanup in RPCNestedTests tests,,FALSE
,P_Staged (merged to Pasta local repo),02fb5bdc21,Merge #21610: build: remove -Wdeprecated-register from NOWARN flags,,FALSE
,,1a7dec77f6,Merge #21571: test: make sure non-IP peers get discouraged and disconnected (vasild),,FALSE
,,9be7fe4849,Merge #21560: net: Add Tor v3 hardcoded seeds,,FALSE
,,245a5cd560,Merge #21166: Introduce DeferredSignatureChecker and have SignatureExtractorClass subclass it,,FALSE
,,41a8d2b96f,Merge #21582: Fix assumeutxo crash due to missing base_blockhash,,FALSE
,,c0160ea52e,Merge #21540: wallet: refactor: dedup sqlite statement preparations/deletions,,FALSE
,,6154291cf9,Merge #21617: fuzz: Fix uninitialized read in i2p test,,FALSE
,,2b3e5bf4c0,Merge #21613: build: enable -Wdocumentation,,FALSE
,,aa69471ecd,Merge #21572: Fix wrong wallet RPC context set after #21366,,FALSE
,,cb79cabdd9,Merge #21594: rpc: add network field to getnodeaddresses,,FALSE
,,2e9031f95d,Merge #21626: doc: Fix typos from codespell,,FALSE
,,6664211be2,Merge #21574: Drop JSONRPCRequest constructors after #21366,,FALSE
,,0c9597ce7d,Merge #21304: guix: Add guix-clean script + establish gc-root for container profiles,,FALSE
,,265a3a774b,Merge #21445: cirrus: Use SSD cluster for speedup,,FALSE
,,4ad83a9597,Merge #21592: test: Remove option to make TestChain100Setup non-deterministic,,FALSE
,,f0fa32450e,Merge #21606: fuzz: Extend psbt fuzz target a bit,,FALSE
,,dd01dc6a1d,Merge #21643: Ignore guix builds,,FALSE
,,1e3db6807d,Merge #21619: ci: Run self-hosted ci,,FALSE
,,f6c44e999b,Merge #21602: rpc: add additional ban time fields to listbanned,,FALSE
,,708517b2dd,Merge #21663: ci: Fix macOS brew install command,,FALSE
,,89b72ce045,Merge #21661: doc: Fix name of script guix-build,,FALSE
,,bd65a76b9d,Merge #21330: Deal with missing data in signature hashes more consistently,,FALSE
,,1f50f0bb38,Merge #21631: i2p: always check the return value of Sock::Wait(),,FALSE
,,f0b457212f,Merge #21467: Move external signer out of wallet module,,FALSE
,,c1f480fb23,Merge #21653: ci: Fix previous releases cache order,,FALSE
,,3aa4935db7,Merge #17934: doc: Use CONFIG_SITE variable instead of --prefix option,,FALSE
Done (Merged to dashpay),,88331aa8a7,Merge #21633: refactor: add [[noreturn]] attribute where applicable,,FALSE
,,1f14130cb0,Merge #21575: refactor: Create blockstorage module,,FALSE
,,a1f0b8b62e,Merge #21634: tests: Skip SQLite fsyncs while testing,,FALSE
,,e7af2f35af,Merge #21666: Miscellaneous external signer changes,,FALSE
,,b8e5bbdf93,Merge #21669: test: Remove spurious double lock tsan suppressions by bumping to clang-12,,FALSE
,,03ecceedf6,Merge #260: Handle exceptions instead of crash,,FALSE
,,a12962ca89,Merge #21585: Fix assumeutxo crash due to truncated file,,FALSE
,,8c867ed4ec,Merge #21675: ci: Only cache depends/sdk-sources for macos/apk task in cirrus,,FALSE
,,773f8c1a7d,Merge #21678: test: Fix TestPotentialDeadLockDetected suppression,,FALSE
,,7fcf53f7b4,Merge #21672: doc: remove boostrap info from GUIX_COMMON_FLAGS doc,,FALSE
,,2cd834e6c0,Merge #21377: Speedy trial support for versionbits,,FALSE
,,9712f75746,Merge #21677: fuzz: Avoid use of low file descriptor ids (which may be in use) in FuzzedSock,,FALSE
,,a5e756b74e,Merge #21676: test: Use mocktime to avoid intermittent failure in rpc_tests,,FALSE
,,7cb0bcb681,Merge #21686: Speedy trial activation parameters for Taproot,,FALSE
,,c6b30ccb2e,Merge #21630: fuzz: split FuzzedSock interface and implementation,,FALSE
,,585cbe2257,Merge #21695: Remove no longer used contrib/bitcoin-qt.pro from the repo,,FALSE
,,8e69370b15,Merge #21712: qa: Test default include_mempool value of gettxout,,FALSE
,,f5e8bcf985,Merge #21689: test: Remove intermittently failing and not very meaningful `BOOST_CHECK` in `cnetaddr_basic`,,FALSE
,,4a1751a929,Merge bitcoin-core/gui#277: Do not use QClipboard::Selection on Windows and macOS.,,FALSE
,,0dd7b23489,Merge #21391: [Bundle 5/n] Prune g_chainman usage in RPC modules,,FALSE
,,a47ae618a0,Merge #21718: rpc: Improve error message for getblock invalid datatype.,,FALSE
Done (Merged to dashpay),,ed133fe005,Merge #21615: script: Add trusted key for hebasto,,FALSE
,,17b51cd5cb,Merge #21713: Refactor ProcessNewBlock to reduce code duplication,,FALSE
,,d4300a10dd,Merge #21679: rpc: Keep default argument value in correct type,,FALSE
,,83c715415a,Merge #20857: test: update documentation in feature_csv_activation.py,,FALSE
,,cfec4a1dad,Merge #21280: test: bug fix in transaction_tests,,FALSE
,,13d27b452d,Merge bitcoin-core/gui#276: Elide long strings in their middle in the Peers tab,,FALSE
,,67a359313f,Merge #21728: remove executable flag for src/net_processing.cpp,,FALSE
,,a839303edc,Merge #21244: Move GetDataDir to ArgsManager,,FALSE
,,de77cbc9d8,Merge #21691: test: Check that no versionbits are re-used,,FALSE
,,906ecb87c8,Merge #21238: A few descriptor improvements to prepare for Taproot support,,FALSE
,,572b36d4ff,Merge #21736: doc: Fix doxygen comment silent merge conflict in descriptor.cpp,,FALSE
,,30a86bb814,Merge #21733: build: Re-add command to install vcpkg,,FALSE
,,180453471,Merge #21595: cli: create -addrinfo,,FALSE
,,90e0faaa44,Merge #21694: build: Use XLIFF file to provide more context to Transifex translators,,FALSE
,,bca00942ed,Merge #21731: Update msvc build to use Qt5.12.10 binaries.,,FALSE
,,f385ad7651,Merge bitcoin-core/gui#263: Revamp context menus,,FALSE
,,2bce9329e8,Merge #21719: refactor: Add and use EnsureConnman in rpc code,,FALSE
Done (Merged to dashpay),,e507acb118,Merge #20353: configure: Support -fdebug-prefix-map and -fmacro-prefix-map,,FALSE
,,e16f8720dc,"Merge #21655: build, qt: No longer need to set QT_RCC_TEST=1 for determinism",,FALSE
,,e7776e20ed,Merge bitcoin-core/gui#286: qt: Bump transifex slug for 22.x,,FALSE
Done (Merged to dashpay),,aaf66413e1,Merge #21564: net: Avoid calling getnameinfo when formatting IPv4 addresses in CNetAddr::ToStringIP,,FALSE
,,4b5659c6b1,Merge #19801: test: check for all possible OP_CLTV fail reasons in feature_cltv.py (BIP 65),,FALSE
,,66fd3b28e8,Merge #21732: MOVEONLY: Move common init code to init/common,,FALSE
,,8f80092d78,Merge #21563: net: Restrict period when cs_vNodes mutex is locked,,FALSE
,,c4571a0c39,Merge bitcoin-core/gui#284: refactor: Simplify SendCoinsDialog::updateCoinControlState,,FALSE
,,0a0a95b9d6,Merge #21707: test: Extend functional tests for addr relay,,FALSE
,,74a960a220,Merge #21714: refactor: Drop CCoinControl::SetNull,,FALSE
,,683dda2a70,Merge #21777: test: Fix feature_notifications.py intermittent issue,,FALSE
,,f8f55522c4,Merge #21746: refactor: init: mark fReset const,,FALSE
,,19a56d1519,Merge #21009: Remove RewindBlockIndex logic,,FALSE
,,ac219dcbcc,Merge #19160: multiprocess: Add basic spawn and IPC support,,FALSE
,,c6d6bc8abb,Merge #21523: validation: run VerifyDB on all chainstates,,FALSE
,,bce09da122,Merge #21773: fuzz: Ensure prevout is consensus-valid,,FALSE
,,edf679503c,Merge #21783: refactor: Make MempoolAcceptResult members const,,FALSE
,,e45863166f,Merge #21169: fuzz: Add RPC interface fuzzing. Increase fuzzing coverage from 65% to 70%.,,FALSE
,,549d20a31b,Merge #20772: fuzz: bolster ExtractDestination(s) checks,,FALSE
,,328da33557,Merge bitcoin-core/gui#18: Add peertablesortproxy module,,FALSE
,,4cfe6c37d9,Merge #18847: compressor: use a prevector in CompressScript serialization [ZAP1],,FALSE
,,2cbb4ab7a9,Merge #21658: build: fix make deploy for arm64-darwin,,FALSE
,,7f37a1d560,Merge #21785: test: Fix intermittent issue in p2p_addr_relay.py,,FALSE
,,fb66dbe786,Merge #21762: test: Speed up mempool_spend_coinbase.py,,FALSE
,,1daca9f9a9,"Merge #21738: test: Use clang-12 for ASAN, Add missing suppression",,FALSE
,,a7a193789e,Merge #21804: [tests] Speed up p2p_segwit.py,,FALSE
,,16d0051c6a,Merge #21688: doc: note on SDK for macOS depends cross-compile,,FALSE
,,d9ae6ec892,Merge #21759: wallet: document coin selection code,,FALSE
,,40310f5e8c,Merge #21792: test: Fix intermittent issue in p2p_segwit.py,,FALSE
,,298fd02e4a,Merge #21045: build: adds switch to enable/disable randomized base address in MSVC builds,,FALSE
,,e1e1e708fa,Merge bitcoin-core/gui#125: Enable changing the autoprune block space size in intro dialog,,FALSE
,,480bf01c29,Merge bitcoin-core/gui#300: Remove progress bar on modal overlay,,FALSE
,,2b45cf0bcd,Merge #19521: Coinstats Index,,FALSE
,,13f24d135b,Merge bitcoin-core/gui#298: Peertableview alternating row colors,,FALSE
,K_Staged (merged to Kitty local repo),bb11a988fa,Merge #21793: build: use `-isysroot` over `--sysroot` on macOS,,FALSE
,,d22e7ee933,Merge #21822: test: resolve bug in interface_bitcoin_cli.py,,FALSE
,,f2865b7394,Merge #21811: doc: Remove Visual Studio 2017 reference from readme,,FALSE
,,59869704c0,"Merge #21818: doc:  fixup -coinstatsindex help, update bitcoin.conf and files.md",,FALSE
,,2448457cca,Merge #21830: doc: Add doc/release-notes/release-notes-0.21.1.md,,FALSE
,,60132382a7,Merge #20867: Support up to 20 keys for multisig under Segwit context,,FALSE
,,77d569ccb5,Merge #19817: build: macOS toolchain bump,,FALSE
,,320e518b90,Merge #21750: net: remove unnecessary check of CNode::cs_vSend,,FALSE
,,b8593616dc,Merge #21775: p2p: Limit m_block_inv_mutex,,FALSE
,P_Staged (merged to Pasta local repo),3692097d92,Merge #21823: script: update REVIEWERS,,FALSE
,,ea71726a54,Merge #21810: fuzz: Various RPC fuzzer follow-ups,,FALSE
,,8e1c06846e,Merge #21662: build: update Boost download URL,,FALSE
,,bf5e6a7771,Merge #21846: fuzz: Add `-fsanitize=integer` suppression needed for RPC fuzzer (`generateblock`),,FALSE
,,e2d4e67a8f,Merge #21840: test: Misc refactor to get rid of &foo[0] raw pointers,,FALSE
,,ab9a566ab3,Merge #21825: net: add I2P hardcoded seeds,,FALSE
,,0ca8b7e7ec,Merge #21812: ci: Enable D_GLIBCXX_DEBUG for multiprocess task,,FALSE
,,a1c6434e19,Merge #21852: ci: Add msan fuzz config,,FALSE
,,3f8f238deb,Merge #21849: fuzz: Limit toxic test globals to their respective scope,,FALSE
,,dc8da2a685,Merge #21824: refactor: [index] Replace deprecated char with uint8_t in serialization,,FALSE
,,779aaa7f03,Merge #21754: test: Run feature_cltv with MiniWallet,,FALSE
,,00a9b0647e,Merge #21799: guix: Use `gcc-8` across the board,,FALSE
,,b7c2625703,Merge #21664: contrib: use LIEF for macOS and Windows symbol & security checks,,FALSE
,,cdcf82622d,Merge #21629: build: fix configuring when building depends with NO_BDB=1,,FALSE
,,df21e500d6,Merge #21427: depends: Fix id_string invocations,,FALSE
,,fb43d7cb1e,Merge #21787: test: fix off-by-ones in rpc_fundrawtransaction assertions,,FALSE
,,75b3a32f03,Merge #21821: test: Add missing test for empty P2WSH redeem,,FALSE
,,23109cc548,Merge #21753: doc: add -addrinfo to tor docs,,FALSE
,,3275c6e578,Merge #21727: refactor: Move more stuff to blockstorage,,FALSE
,,54617fad99,Merge #21709: doc: update reduce-memory.md and bitcoin.conf -maxconnections info,,FALSE
,,576300afb0,Merge #21856: doc: add OSS-Fuzz section to fuzzing.md doc,,FALSE
,,a0f46028fc,Merge #21814: test: Fix feature_config_args.py intermittent issue,,FALSE
,,b8b6801412,Merge #21710: doc: update helps for addnode rpc and -addnode/-maxconnections config options,,FALSE
,,1b9a5236e9,Merge #21740: test: add new python linter to check file names and permissions,,FALSE
,,32f1f021bf,Merge #21817: refactor: Replace &foo[0] with foo.data(),,FALSE
,,128b98fce3,Merge #21681: validation: fix ActivateSnapshot to use hardcoded nChainTx,,FALSE
,,f8575bce31,Merge #21864: fix permissions on 00_setup_env_native_fuzz_with_msan.sh,,FALSE
,,9c05da4a5c,Merge #21865: ci: Properly pass msan cflags,,FALSE
,,1fcf66af68,Merge #21798: fuzz: Create a block template in tx_pool targets,,FALSE
,,06d573f053,Merge #21867: test: use MiniWallet for p2p_blocksonly.py,,FALSE
,,a0d1d487e9,Merge #21845: net processing: Don't require locking cs_main before calling RelayTransactions(),,FALSE
,,a33f360fcd,Merge #21873: test: minor fixes & improvements for files linter test,,FALSE
,,eb9a1fe037,Merge #21802: refactor: Avoid UB in util/asmap (advance a dereferenceable iterator outside its valid range),,FALSE
,,9313c4e6aa,Merge #21874: fuzz: Add WRITE_ALL_FUZZ_TARGETS_AND_ABORT,,FALSE
,,21d6fed815,Merge #21884: fuzz: Remove unused --enable-danger-fuzz-link-all option,,FALSE
Done (Merged to dashpay),,8d5a0583c4,Merge #21869: depends: Add missing -D_LIBCPP_DEBUG=1 to debug flags,,FALSE
,,5925f1e652,Merge #21872: net: Sanitize message type for logging,,FALSE
,,86e04741dd,Merge #21890: fuzz: Limit ParseISO8601DateTime fuzzing to 32-bit,,FALSE
Done (Merged to dashpay),,3028a1e384,Merge #21581: streams: Accept URef obj for VectorReader unserialize,,FALSE
,,2a22d903f3,Merge #21897: rpc: adjust incorrect RPCHelpMan types,,FALSE
,,adf7843410,Merge #21786: wallet: ensure sat/vB feerates are in range (mantissa of 3),,FALSE
,,1591e35049,Merge #21708: build: Drop pointless sed commands,,FALSE
,,1a60c547fd,Merge #21749: test: Bump shellcheck version,,FALSE
,,f8176b768a,Merge #21836: scripted-diff: Replace three dots with ellipsis in the UI strings,,FALSE
,,c49d246647,Merge #21745: refactor: Add missing includes in pubkey.cpp/pubkey.h,,FALSE
,,c9b051b58f,Merge #21891: fuzz: Remove strprintf test cases that are known to fail,,FALSE
,,8bed1706ea,Merge bitcoin-core/gui#296: Do not use QObject::tr plural syntax for numbers with a unit symbol,,FALSE
,,32692d2681,Merge #21359: rpc: include_unsafe option for fundrawtransaction,,FALSE
,,d8ae29ec8f,Merge #21900: test: use MiniWallet for feature_csv_activation.py,,FALSE
,,8d7125f80e,Merge bitcoin-core/gui#257: refactor: Use template function qOverload in signal-slot connections,,FALSE
,,a2bdbdb358,Merge bitcoin-core/gui#194: Save/restore RPCConsole geometry only for window,,FALSE
,,b49fe0a75a,Merge bitcoin-core/gui#280: Remove user input from URI error message,,FALSE
,,4bc3b16349,Merge bitcoin-core/gui#293: Enable wordWrap for Services,,FALSE
,,4a26705761,Merge #21902: refactor: Remove useless extern keyword,,FALSE
Done (Merged to dashpay),,d2f6d2976f,Merge #21895: refactor: Add TSA annotations to the WorkQueue class members,,FALSE
,,39e306009b,Merge bitcoin-core/gui#271: Don't clear console prompt when font resizing,,FALSE
,,94f83534e4,Merge #21752: doc: Clarify that feerates are per virtual size,,FALSE
,,e175a20769,"Merge #21644: p2p, bugfix: use NetPermissions::HasFlag() in CConnman::Bind()",,FALSE
,,88dc09d759,Merge #21909: fuzz: Limit max insertions in timedata fuzz test,,FALSE
,,f0a76b3dbc,Merge #21892: fuzz: Avoid excessively large min fee rate in tx_pool,,FALSE
,,6754e1928b,Merge #21922: fuzz: Avoid timeout in EncodeBase58,,FALSE
,,03e16cb027,"Merge #21593: build, qt, refactor: Get rid of some sed command instances",,FALSE
,,2e30e328a7,Merge #19064: refactor: Cleanup thread ctor calls,,FALSE
,,01624a7db3,"Merge #21462: guix: Add guix-{attest,verify} scripts",,FALSE
,,176842daa8,Merge #21912: doc: Remove mention of priority estimation,,FALSE
,,91db985bc9,Merge #21927: fuzz: Run const CScript member functions only once,,FALSE
,,d2ec37221a,Merge #21796: index: Avoid async shutdown on init error,,FALSE
,,6b49d88a5d,Merge #21905: net: initialize nMessageSize to uint32_t max,,FALSE
Done (Merged to dashpay),,79da18a9eb,Merge #21911: build: add configure~ to .gitignore,,FALSE
,,ee9befe8b4,Merge #21584: Fix assumeutxo crash due to invalid base_blockhash,,FALSE
,,0ab6ff5e37,Merge #21931: ci: Bump cirrus fuzz CPUs to avoid timeout,,FALSE
,,db2990d01f,Merge #21925: doc: Update bips.md for 0.21.1,,FALSE
,,386ba92e83,Merge #21910: refactor: remove redundant fOnlySafe argument,,FALSE
,,a31a1ceec7,Merge #21907: wallet: Do not iterate a directory if having an error while accessing it,,FALSE
,,4741aec1dd,Merge #21914: net: use stronger AddLocal() for our I2P address,,FALSE
,,b34bf2b42c,Merge #21939: refactor: Replace memset calls with array initialization,,FALSE
,,61fea52171,Merge #21942: docs: improve make with parallel jobs description.,,FALSE
,,b82c3a0075,Merge #21929: fuzz: Remove incorrect float round-trip serialization test,,FALSE
,,ecf5f2c1a0,Merge #21889: macho: check for control flow instrumentation,,FALSE
,,c857148636,Merge #21948: test: Fix off-by-one in mockscheduler test RPC,,FALSE
,,1ef34ee25e,Merge #21947: doc: Fix OSS-Fuzz links,,FALSE
,,7b87fca930,Merge #21756: Avoid calling `getnameinfo` when formatting IPv6 addresses in `CNetAddr::ToStringIP`,,FALSE
,,6d1d33d334,Merge bitcoin-core/gui#323: English translations update,,FALSE
,,741749a615,Merge #21920: build: improve macro for testing -latomic requirement,,FALSE
,,1da36b49ab,"Merge #21983: build: Silence lupdate ""unknown namespace/class"" warnings",,FALSE
,,2fa3f30050,Merge #21988: doc: note that brew installed qt is not supported,,FALSE
,,2fc111b6e3,Merge #21985: net: Return IPv6 scope id in `CNetAddr::ToStringIP()`,,FALSE
Done (Merged to dashpay),,1ed859e90e,Merge #21173: util: faster HexStr => 13% faster blockToJSON,,FALSE
,,4da26fb85d,"Merge #21506: p2p, refactor: make NetPermissionFlags an enum class",,FALSE
,,087812864b,Merge #21962: wallet: refactor: dedup sqlite PRAGMA access,,FALSE
,,39d597d362,Merge #21659: net: flag relevant Sock methods with [[nodiscard]],,FALSE
,,d4c409cf09,Merge #20773: refactor: split CWallet::Create,,FALSE
,,ff438a1966,Merge #21996: p2p: pass strings to NetPermissions::TryParse functions by const ref,,FALSE
,,7d19c85f4a,Merge #21970: fuzz: Add missing CheckTransaction before CheckTxInputs,,FALSE
,,ea8b2e8e12,Merge #21913: rpc: RPCHelpMan fixes,,FALSE
,,37e9f07996,"Merge #21843: p2p, rpc: enable GetAddr, GetAddresses, and getnodeaddresses by network",,FALSE
,,710c8ba829,Merge bitcoin-core/gui#281: set shortcuts for console's resize buttons,,FALSE
,,e2b55cd201,Merge bitcoin-core/gui#335: test: Use QSignalSpy instead of QEventLoop,,FALSE
,,18cf1c5165,Merge #21991: build: libevent 2.1.12-stable,,FALSE
,,1cc38d3e01,Merge #22003: txmempool: add thread safety annotations,,FALSE
,,ac5f7f47c1,Merge #21936: fuzz: Terminate immediately if a fuzzing harness tries to create a TCP socket (belt and suspenders),,FALSE
,,eb4df9a628,Merge #22004: fuzz: Speed up transaction fuzz target,,FALSE
,,be4171679b,Merge #21953: fuzz: Add utxo_snapshot target,,FALSE
,,3f3c4d2e2e,Merge #22002: Fix crash when parsing command line with -noincludeconf=0,,FALSE
,,778b920179,Merge #21945: test: add P2PK support to MiniWallet,,FALSE
,,599000903e,Merge #21850: Remove `GetDataDir(net_specific)` function,,FALSE
,,ce4a852475,Merge #21848: refactor: Make CFeeRate constructor architecture-independent,,FALSE
,,d3fa42c795,Merge #21186: net/net processing: Move addr data into net_processing,,FALSE
,,2968417948,Merge #22013: net: ignore block-relay-only peers when skipping DNS seed,,FALSE
,,b295395664,Merge #21239: guix: Add codesignature attachment support for osx+win,,FALSE
,,0a909073dc,Merge #22048: test: MiniWallet: introduce enum type for output mode,,FALSE
,,aeecb1c2eb,Merge #21992: p2p: Remove -feefilter option,,FALSE
,,db1aca01d5,Merge #22021: rpc: bumpfee/psbtbumpfee fixes and updates,,FALSE
,,40f7a2891f,"Merge #22043: rpc, test: addpeeraddress test coverage, code simplify/constness",,FALSE
,,7041d256e3,Merge #21788: build: Silence [-Wunused-command-line-argument] warnings,,FALSE
,,6b254814c0,Merge #17331: Use effective values throughout coin selection,,FALSE
,,8600934018,Merge #22057: test: use MiniWallet (P2PK mode) for feature_dersig.py,,FALSE
,,3ad1b8899b,Merge bitcoin-core/gui#297: Avoid unnecessary translations,,FALSE
,,2e7c3461c0,Merge #22061: ci: Bump multiprocess memory,,FALSE
,,35b83e6e43,Merge #22056: doc: describe in fuzzing.md how to reproduce a CI crash,,FALSE
,,48c86eca02,Merge #22069: fuzz: don't try and use fopencookie() when building for Android,,FALSE
,,7aa41fc581,Merge #22042: Replace size/weight estimate tuple with struct for named fields,,FALSE
,,707ba8692b,Merge #21966: Remove double serialization; use software encoder for fee estimation,,FALSE
,,3ec033ed32,Merge bitcoin-core/gui#121: Early subscribe core signals in transaction table model,,FALSE
,,ecddd12482,Merge #18418: wallet: Increase OUTPUT_GROUP_MAX_ENTRIES to 100,,FALSE
,,456c8d6cd8,Merge bitcoin-core/gui#313: qt: Optimize string concatenation by default,,FALSE
,,5c041cb348,Merge bitcoin-core/gui#311: Peers Window rename 'Peer id' to 'Peer',,FALSE
,,811aa24c71,"Merge #22060: contrib: add torv3 seed nodes for testnet, drop v2 ones",,FALSE
,,b789914f17,Merge bitcoin-core/gui#332: Replace disambiguation strings with translator comments,,FALSE
,,22b845291c,Merge #22063: build: Use Qt archive of the same version as the compiled binaries,,FALSE
,,7076bba841,Merge bitcoin-core/gui#346: English translations update,,FALSE
,,e20745c1bd,Merge #22029: [fuzz] Improve transport deserialization fuzz test coverage,,FALSE
,,ea1e5c2c71,Merge #22025: refactor: Group and re-order CAddrMan members by access type,,FALSE
,,2e8f3928f1,Merge #22017: Update Windows code signing certificate,,FALSE
,,7257e50dba,Merge #20833: rpc/validation: enable packages through testmempoolaccept,,FALSE
,,a6d984c08c,Merge #22071: depends: latest config.guess and config.sub,,FALSE
Done (Merged to dashpay),,8115c2ad7d,Merge #22078: Add src/qt/android/.gitignore,,FALSE
,,123b401e0a,Merge bitcoin-core/gui#275: Support runtime appearance adjustment on macOS,,FALSE
,,be1c512437,Merge bitcoin-core/gui#343: Improve the GUI responsiveness when progress dialogs are used,,FALSE
,,55a156fca0,Merge #21207: MOVEONLY: CWallet transaction code out of wallet.cpp/.h,,FALSE
,,619e930aa1,Merge #22070: build: don't use cf-protection when targeting arm-apple-darwin,,FALSE
Done (Merged to dashpay),,d7a6bba949,Merge #22103: test: Fix IPv6 check on BSD systems,,FALSE
,,c5ee0cc11a,Merge #21989: test: Use COINBASE_MATURITY in functional tests,,FALSE
,,8c6df2b4ca,Merge #22095: test: Additional BIP32 test vector for hardened derivation with leading zeros,,FALSE
Done (Merged to dashpay),,8462cd5601,Merge #22080: doc: add maxuploadtarget to bitcoin.conf example,,FALSE
,,11225905b7,Merge bitcoin-core/gui#309: Add access to the Peers tab from the network icon,,FALSE
,,933c6466c2,"Merge #22109: doc: Fix external links (IRC, ...)",,FALSE
,,aedf71dcc5,Merge bitcoin-core/gui#331: Make RPC console welcome message translation-friendly,,FALSE
,,684e687d42,Merge bitcoin-core/gui#123: rpc: Do not accept command while executing another one,,FALSE
,,62d9ff9e6e,Merge #22107: scripted-diff: rename GetSystemTimeInSeconds to GetTimeSeconds,,FALSE
,,5cf92c32d1,Merge #21969: refactor: Switch serialize to uint8_t (Bundle 1/2),,FALSE
,,c91589dc2d,Merge #22005: fuzz: Speed up banman fuzz target,,FALSE
,,f63fc53c2a,Merge #21767: [Bundle 6/n] Prune g_chainman usage in auxiliary modules,,FALSE
,,0b9ed3f6e7,Merge #22113: test: minor cleanups in feature_cltv.py,,FALSE
,,7e83e74e7f,Merge #21178: test: run mempool_reorg.py even with wallet disabled,,FALSE
,,0a3b8ea11a,Merge #22106: refactor: address ProcessNewBlock comments from #21713,,FALSE
,,a83bbf02c7,Merge #22054: depends: Bump Qt version to 5.12.11,,FALSE
,,2fccd9cf30,Merge #22082: test: update nanobench from release 4.0.0 to 4.3.4,,FALSE
,,e3d644a127,Merge bitcoin-core/gui#351: Translations update,,FALSE
,,a7d17daa5c,Merge #22086: test: remove BasicTestingSetup from unit tests that don't need it,,FALSE
,,1186910b6b,Merge #22088: doc: improve note on choosing posix mingw32,,FALSE
Done (Merged to dashpay),,2aab8a6dd0,Merge #21231: Add /opt/homebrew to path to look for boost libraries,,FALSE
,,fd7a770d32,Merge #22122: ci: Bump macOS image to big-sur-xcode-12.5,,FALSE
,,0011167191,Merge #22135: CRegTestParams: Use `args` instead of `gArgs`.,,FALSE
,,a9435e3445,Merge #22065: Mark `CheckTxInputs` `[[nodiscard]]`. Avoid UUM in fuzzing harness `coins_view`.,,FALSE
,,d331e262f5,"Merge #22138: script: fix spelling linter raising spuriously on ""invokable""",,FALSE
,,6fe012c6bd,"Merge #22133: build, qt: Make QWindowsVistaStylePlugin available again (regression)",,FALSE
,P_Staged (merged to Pasta local repo),fcfd37f3f9,Merge #22123: depends: Fix qt.mk for mac arm64,,FALSE
,,8837f1ebde,"Merge #21654: build, qt: Make Qt rcc output always deterministic",,FALSE
,,907d636e5e,Merge #21353: interfaces: Stop exposing wallet destdata to gui,,FALSE
,,07ededa30c,Merge #22050: p2p: remove tor v2 support,,FALSE
,,c7dd9ff71b,Merge #22051: Basic Taproot derivation support for descriptors,,FALSE
,,a748782a11,Merge #15545: [doc] explain why CheckBlock() is called before AcceptBlock,,FALSE
,,3ac5209662,Merge #18795: Test: wallet issue with orphaned rewards,,FALSE
,,346e52afd6,Merge #22121: doc: Various validation doc fixups,,FALSE
,,8f5c9a7fd4,Merge #22153: test: Fix p2p_leak.py intermittent failure,,FALSE
,,898dd9e262,Merge #22150: test: Remove unused node from feature_nulldummy,,FALSE
,,38ab7d0765,"Merge bitcoin-core/gui#325: Align numbers in the ""Peer Id"" column to the right",,FALSE
,,916f45eba5,Merge bitcoin-core/gui#329: Make console buttons look clickable,,FALSE
,,21d87bbdfd,Merge bitcoin-core/gui#256: Save/restore column sizes of the tables in the Peers tab,,FALSE
,,e033ca1379,Merge bitcoin-core/gui#29: refactor: Optimize signal-slot connections logic,,FALSE
,,1cc123f405,"Merge #22169: p2p, rpc, fuzz: various tiny follow-ups",,FALSE
,,260b1d74fe,Merge #22092: test: convert documentation into type annotations,,FALSE
,,791f985a60,Merge #22137: util: Properly handle -noincludeconf on command line (take 2),,FALSE
,,912cb59490,Merge #21795: fuzz: Terminate immediately if a fuzzing harness tries to perform a DNS lookup (belt and suspenders),,FALSE
,,3c393ef9e1,Merge #22149: test: Add temporary logging to debug #20975,,FALSE
,,359f72105b,Merge #21573: Update libsecp256k1 subtree to latest master,,FALSE
,,e638acf697,Merge bitcoin-core/gui#164: Handle peer addition/removal in a right way,,FALSE
,,76d4018aa5,Merge #22180: fuzz: Increase branch coverage of the float fuzz target,,FALSE
,,45a8b01fad,Merge #22187: test: Add sync_blocks in wallet_orphanedreward.py,,FALSE
,,82bc7faec8,Merge #21946: Document and test lack of inherited signaling in RBF policy,,FALSE
,,7cac26246a,Merge #22075: guix: Misc leftover usability improvements,,FALSE
,,68a89d7a46,Merge bitcoin-core/gui#4: UI external signer support (e.g. hardware wallet),,FALSE
